id,title,abstract,authors,year,doi,venue,source,ai_decision,ai_confidence,criteria_triggered,justification
REC_0672,Visual Localization system for GPS-Blind Environments in Unmanned Aerial Vehicles,"Integrating computer vision with unmanned aerial vehicles (UAVs) has significantly reduced costs and increased accessibility across various applications, enabling advanced capabilities such as visual navigation, localization, and obstacle avoidance. However, current limitations in autonomous navigation systems hinder UAV operation in GPS-denied environments, posing challenges for fully autonomous flights. As the adoption of UAVs expands, developing robust backup strategies is crucial for ensuring safe and reliable navigation in the event of Global Navigation Satellite Systems (GNSS) failures or cyber-attacks. Visual localization emerges as a promising alternative, offering accuracy comparable to or exceeding that of GNSS-based systems. In this paper, we present a Visual Place Recognition-Based Navigation Subsystem for UAVs, specifically designed for GPS-denied environments at high altitudes. Our pipeline addresses key localization challenges, enabling precise positioning even without accurate initial coordinates. We validate the effectiveness of our approach through extensive testing on our proposed dataset “AeroVL”, which covers over 80 km2 of diverse and challenging landscapes, including urban areas, farmlands, and forests.",Y. Murhij; D. Gavrilov; V. Buzdin; W. Kafa; E. Tatarinova; A. Fateev; S. Shkatula; D. Krichevets,2024,10.1109/ICCT62929.2024.10875019,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0674,Enhanced Relative Localization Based on Persistent Excitation for Multi-UAVs in GPS-Denied Environments,"Intelligent unmanned aerial vehicles (UAVs) have been applied for civil and military uses. Relative localization (RL) is crucial for multi-UAVs to accomplish complex tasks successfully and safely. In global positioning system (GPS) denied environments, where accurate or meaningful location information is hard to obtain, persistent excitation based RL is a promising approach for multi-UAVs to achieve RL without any needs of external infrastructures. However, for many cases, existing persistent excitation based RL method suffers precision loss, error accumulation and divergence. This article tackles these issues, and proposes an enhanced approach to ensure the practical usage of persistent excitation based RL. Synchronized sensor sample prediction is introduced to confine and reduce RL error, and RL estimation is redesigned to avoid RL error accumulation. We evaluated our solution by simulating various scenarios. The results show that the proposed approach can effectively decrease RL error and prevent RL error accumulation.",F. She; Y. Zhang; D. Shi; H. Zhou; X. Ren; T. Xu,2020,10.1109/ACCESS.2020.3015593,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0678,Inside Bridges: Autonomous Crack Inspection with Nano UAVs in GNSS-Denied Environments,"Detecting damage to bridges is essential for safety and financial reasons. We focus on inspections inside bridges and claim Unmanned Aerial Vehicles (UAVs) are ideally suited to assist inspections of hard-to-reach areas. Using UAVs in narrow indoor environments imposes constraints on the size of the UAV. While small UAVs are attractive for their agility and reduced risks associated with them, the need to carry cameras and sensors results in a lower bound on thrust and thus UAV and rotor size. Moreover, position and orientation control is particularly demanding inside bridges because satellite navigation is not available. To address these challenges, we implement a nano UAV that is capable of analyzing camera data for cracks with a machine learning model. UAV position is tracked with inertial measurement units, an optical flow, and a laser-based range sensor.",D. Müller; P. Herbers; R. Dyrska; F. Çelik; M. König; M. Mönnigmann,2024,10.1109/ICARCV63323.2024.10821644,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0687,On the scalability of experimentally determined aerodynamic model for model-based navigation on a delta-wing UAV,"Model-based navigation is a promising approach for autonomous navigation of small drones in challenging conditions such as GNSS denied flight scenarios. However, the lack of analysis of aerodynamic model structure for model-based navigation applications on delta-wing UAVs, characterized by a reduced number of control surfaces, has hindered its practical implementation. In this study, we propose a methodology for generalizing an aerodynamic model experimentally determined for a specific platform to a family of platforms sharing comparable physical characteristics by employing in-flight tuning. The experimental results show that the proposed methodology significantly improves navigation performance under GNSS outage, compared to traditional autonomous navigation approaches, for the model adapted to a second delta-wing platform. This indicates that the proposed methodology can be used to adapt aerodynamic models to different delta-wing UAV platforms of similar size, enabling reliable model-based navigation in challenging environments. This work contributes to the advancement of autonomous navigation technology for small drones, particularly in applications where GNSS signals are unavailable or unreliable.",P. Longobardi; J. Skaloud,2023,10.1109/MetroAeroSpace57412.2023.10189996,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0688,Single Vehicle Localization and Routing in GPS-Denied Environments Using Range-Only Measurements,"Path planning algorithms for unmanned aerial or ground vehicles rely on Global Positioning System (GPS) information for localization in many surveillance and reconnaissance applications. However, disruption of GPS signals, by intention or otherwise, can render these algorithms ineffective. This paper provides a way of addressing this issue by leveraging range information from additionally placed stationary objects in the environment called Landmarks (LMs). The placement of LMs and the route followed by the vehicle is posed as an integer program such that the total travel and LM placement cost is minimized. The proposed formulation of the optimization problem also allows for a limited field-of-view of the sensor on-board the vehicle. For instances that are hard to solve for optimal solutions using the integer program, we present two fast heuristics to find good feasible solutions. We provide a systematic framework and algorithms for the problem, and evaluate the system using numerical, simulation and experimental results.",S. Misra; B. Wang; K. Sundar; R. Sharma; S. Rathinam,2020,10.1109/ACCESS.2019.2963286,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0692,A High Accuracy and Large-Scale Detection for Fixed-Wing UAV Autonomous Ground Landing With GNSS-Denied,"This paper concentrates on the ground-guided autonomous landing of a fixed-wing Unmanned Aerial Vehicle (UAV) within Global Navigation Satellite System (GNSS) denied environments. A highly accurate and large-scale automatic landing system for fixed-wing UAVs in GNSS-denied environments is proposed, leveraging advanced multi-sensor fusion techniques. To address the challenge of low accuracy over extended ranges, a distance measurement module is introduced as a key component. Additionally, the integration of near-infrared and visible cameras ensures precise UAV detection, thereby significantly enhancing the system’s reliability and overall performance. To further facilitate large-scale range detection in GNSS-denied conditions, a landing guidance window is developed, enabling the efficient search for and tracking of UAVs. Moreover, a joint calibration method (JCM) is implemented to minimize discrepancies between the system’s outputs and GNSS data. This method involves a systematic two-step calibration process: first, the GNSS and pan-tilt unit (PTU) coordinate systems are aligned on the runway, and then the PTU and landing point coordinate systems are calibrated. At the same time, the near-infrared and visible cameras are calibrated simultaneously to ensure synchronized and accurate performance across the system. To demonstrate the generalizability and robustness of this approach, the proposed system is implemented on two UAV platforms tested across diverse and complex scenarios. When compared to state-of-the-art methods, the proposed system not only achieves superior accuracy but also exhibits exceptional scalability, making it particularly well-suited for GNSS-denied environments.",B. Fang; Z. Zhong; X. Jiang,2025,10.1109/ACCESS.2025.3550127,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0693,Characterization and Testing of a High-Resolution Time-of-Flight Camera for Autonomous Navigation,"This paper presents the results of research activities carried out to characterize and test the operation of a latest generation commercial, high-resolution Time-of-Flight (TOF) camera. The aim is to preliminary evaluate the achievable performance as well as potential limitations related to the use of this instrument for autonomous navigation purposes. Two fields of investigation have been identified: autonomous navigation of Unmanned Aerial Vehicles flying in GPS-denied environments; autonomous relative navigation between non-cooperative space objects. With reference to these applications, first, a metrological characterization has been operated within a laboratory setup. Second, experimental tests have been carried out by processing point clouds acquired by the TOF sensor with state-of-the-art algorithms (for depth-based odometry and non-cooperative pose determination, respectively).",R. Opromolla; G. Fasano; G. Rufino; M. Grassi,2018,10.1109/MetroAeroSpace.2018.8453522,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0701,Vision-Based Autonomous Drone Navigation Using Deep Reinforcement Learning,"Vision-guided autonomous drone navigation has been a high-priority field of research with the rise of the need of intelligent unmanned aerial vehicles that can be used in complex, dynamic, and GPS-denied settings. The classical and rule-based methods of control do not tend to be generalizable to different visual conditions, obstacles, and environmental versions because of uncertainties. With this, this paper introduces a deep reinforcement learning (DRL)-based autonomous drone navigation framework based on vision, which combines perception, decision-making and control in one learning framework. The system that is proposed would develop autonomous navigation as a sequential decision-making problem, in which the drone would learn the best navigation policies by observing the visual data itself using an on-board camera. The representation of states, actions and rewards are developed to provide stable learning without violating operational limits, e.g. collision avoidance, flight stability and constrained onboard computation. Various DRA algorithms, such as Deep Q-Networks (DQN), Proximal Policy Optimization (PPO), Asynchronous Advantage Actor-Critic (A3C) and Soft Actor-Critic (SAC) are compared to determine whether each can be used in real-time aerial navigation tasks. The perception module is based on convolutional neural network (CNN) that is used to derive compact and informative visual features on the raw image streams, and thus effective environment perception without depending on handcrafted features. This includes reward shaping and exploration techniques that will hasten convergence and improve policy resilience.",N. Narole; D. Prasad; S. R. Gaikwad; S. S. Badhiye; B. Jolad; J. S. Nadaf,2026,10.1109/ESCI68015.2026.11493377,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0703,Kite-Inspired Deadlock-Free Deploying for UAV Swarm-to-Swarm in GNSS-Denied Environment,"In a global navigation satellite system (GNSS) denied environment, unmanned-aerial-vehicle (UAV) clusters and adversarial targets do not have precise positional information. In contrast, targets keep high mobility and try to hide from surveillance. These accumulated complex scenarios can cause difficulty in tracking, monitoring, and attacking (or rescuing) target swarms. To solve these problems, we organize the self-organizing UAV clusters to involve topology construction, routing, communication deployment, and collaborative control. We aim to reduce reliance on control bases and achieve coordinated completion of relevant tasks. We propose a series of task scheduling and UAV deployment strategies to address the dynamic changes of obscured target positions in real scenarios. Meanwhile, to confront poorly understood target swarms, we introduce an UAV network connectivity structure like a kite, which only fixes a single node — “the control base.” Based on the distance between control bases and targets, we propose two modified classical evolution algorithms to search for the optimal solution set to expand the kite-like topology step by step. At the same time, a depth-first search-based unlocking algorithm is designed to unlock the target matrix that satisfies the UAV model constraints while considering a new deadlock scenario of multitarget saturation task scheduling. Simulation results demonstrate that the proposed comprehensive multitask scheduling algorithm exhibits good convergence and provides high-efficiency online and offline solutions for deployment.",Y. Li; H. Pang; H. Li; Q. Li,2024,10.1109/JIOT.2024.3449634,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0705,Recursive Extended Finite-Memory Positioning Algorithm for Robust UAV Positioning in GNSS-Denied Environment,"Recently, the operational domain of uncrewed aerial vehicles (UAVs) has expanded from outdoor environments to indoor spaces such as factories, power plants, and tunnels. In these environments, where the Global Navigation Satellite Systems (GNSS) is unavailable, and the risk of collision with surrounding structures is high, a positioning system with high accuracy and fast update rates is essential. In this article, we propose a novel 3-D positioning algorithm for UAVs operating in a GNSS-denied environment. The proposed algorithm is based on sensor fusion of the inertial measurement unit (IMU) and ultra-wideband-based wireless sensor network (UWB-WSN). The proposed algorithm, referred to as the recursive extended finite-memory positioning (REFMP), features a unique finite-memory (FM) structure that estimates the current position using only a limited set of recent information. This FM structure endows the algorithm with robustness against measurement model errors, linearization errors, and uncertainties in initial position information. We evaluated the performance of the proposed algorithm through both simulations and real-world experiments under various challenging conditions, including UAV collisions with walls, aggressive maneuvers inducing sensor measurement errors, and scenarios with uncertain initial position information. By comparing the proposed algorithm with state-of-the-art UAV positioning algorithms based on IMU and sensor fusion, we demonstrate the superior positioning accuracy and robustness of REFMP under harsh conditions.",S. S. Lee; J. M. Pak; P. Shi; C. K. Ahn,2026,10.1109/JIOT.2025.3629868,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0706,Towards Robust UAV Tracking in GNSS-Denied Environments: A Multi-LiDAR Multi-UAV Dataset,"With the increasing prevalence of drones in various industries, the navigation and tracking of unmanned aerial vehicles (UAVs) in challenging environments, particularly GNSS-denied areas, have become crucial concerns. To address this need, we present a novel multi-LiDAR dataset specifically designed for UAV tracking. Our dataset includes data from a spinning LiDAR, two solid-state LiDARs with different Field of View (FoV) and scan patterns, and an RGB-D camera. This diverse sensor suite allows for research on new challenges in the field, including limited FoV adaptability and multi-modality data processing.The dataset facilitates the evaluation of existing algorithms and the development of new ones, paving the way for advances in UAV tracking techniques. Notably, we provide data in both indoor and outdoor environments. We also consider variable UAV sizes, from micro-aerial vehicles to more standard commercial UAV platforms. The outdoor trajectories are selected with close proximity to buildings, targeting research in UAV detection in urban areas, e.g., within counter-UAV systems or docking for UAV logistics.In addition to the dataset, we provide a baseline comparison with recent LiDAR-based UAV tracking algorithms, benchmarking the performance with different sensors, UAVs, and algorithms. Importantly, our dataset shows that current methods have shortcomings and are unable to track UAVs consistently across different scenarios.The dataset is available on GitHub 1.",I. Catalano; X. Yu; J. P. Queralta,2023,10.1109/ROBIO58561.2023.10354788,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0713,Autonomous UAV Pipeline Landing via Depth-LiDAR Fusion in GNSS-Denied Refineries,"Autonomous UAV inspection in industrial refineries demands precise landing on pipelines under GNSS-denied conditions. This work presents a complete software architecture that integrates LiDAR-based localization with a novel multi-sensor framework for pipeline perception and tracking. The proposed method processes dual 2D laser scans and fuses them with depth data through a temporal filter. This enables consistent mapping and tracking of pipelines, effectively rejecting spurious detections and maintaining a reliable scene representation. The system is validated both in controlled indoor experiments and through fully autonomous landing missions in a real refinery, demonstrating robust performance and accurate alignment with the target infrastructure.",D. Tejero-Ruiz; M. A. Montes-Grova; F. J. Pérez-Grau; A. Viguria; A. Ollero,2026,10.1109/LRA.2026.3662655,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0716,Cooperative Search Area optimization using Multiple Unmanned Aerial Vehicles in a GPS-denied Environment,"This paper addresses the problem of maximizing surveillance area coverage using multiple Unmanned Aerial Vehicles (UAVs) in an obstacle-laden and Global Positioning System (GPS)-denied environment. The UAVs should achieve this objective using the shortest possible routes while staying inside the designated search space and avoiding the obstacles. To attain a desired area coverage, we divide the NP-hard multi-objective optimization problem of planning optimal routes for all UAVs into 3 parts: (a) optimizing search area coverage, (b) performing obstacle avoidance, and (c) using Cooperative Localization (CL) for state estimation. We demonstrate the efficiency of our algorithm through extensive simulations.",S. Misra; S. Biswas; A. A. Minai; R. Sharma,2019,10.1109/ICUAS.2019.8798332,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0719,Autonomous landing of small unmanned aerial rotorcraft based on monocular vision in GPS-denied area,"Focusing on the low-precision attitude of a current small unmanned aerial rotorcraft at the landing stage, the present paper proposes a new attitude control method for the GPS-denied scenario based on the monocular vision. Primarily, a robust landmark detection technique is developed which leverages the well-documented merits of supporting vector machines (SVMs) to enable landmark detection. Then an algorithm of nonlinear optimization based on Newton iteration method for the attitude and position of camera is put forward to reduce the projection error and get an optimized solution. By introducing the wavelet analysis into the adaptive Kalman filter, the high frequency noise of vision is filtered out successfully. At last, automatic landing tests are performed to verify the method's feasibility and effectiveness.",C. Miao; J. Li,2015,10.1109/JAS.2015.7032912,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0720,Relative navigation approach for vision-based aerial GPS-denied navigation,"GPS-denied aerial flight is a popular research topic. The problem is challenging and requires knowledge of complex elements from many distinct disciplines. Additionally, aerial vehicles can present challenging constraints such as stringent payload limitations and fast vehicle dynamics. In this paper we propose a new architecture to simplify some of the challenges that constrain GPS-denied aerial flight. At the core, the approach combines visual graph-SLAM with a multiplicative extended Kalman filter. More importantly, for the front end we depart from the common practice of estimating global states and instead keep the position and yaw states of the MEKF relative to the current node in the map. This relative navigation approach provides simple application of sensor measurement updates, intuitive definition of map edges and covariances, and the flexibility of using a globally consistent map when desired. We verify the approach with hardware flight-test results.",R. C. Leishman; T. W. McLain; R. W. Beard,2013,10.1109/ICUAS.2013.6564707,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0722,A Probabilistic Hierarchical Optimization Method for Cooperative UAV Swarms,"This paper proposes a probabilistic hierarchical cooperative architecture to address uneven navigation capabilities and rigid structures in UAV swarms under GNSS-denied conditions. By combining GDOP and navigation error, a continuous probability model is built to drive role assignment and connection regulation. Unlike fixed-role schemes, the proposed method enables adaptive cooperation and flexible behavior adjustment, improving robustness and self-organization for swarm navigation in complex environments.",X. Chen; R. Wang; Z. Xiong; Q. Cong,2025,10.1109/ICUS66297.2025.11294808,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0723,Flight Test Evaluation of a LIDAR/inertial Navigator for Autonomous Drone Operations in GNSS-denied Urban Environments,"This paper focuses on sensor-based navigation solutions for the operation of Uncrewed Aerial Vehicles (UAV) in challenging environments, specifically, low-level flights in urban areas under GNSS-denied (or deteriorated) conditions. A navigation system, based only on high-resolution Light Detection and Ranging (LIDAR) sensors, integrated with an inertial measurement unit (IMU) to achieve accurate and reliable positioning is proposed. The paper covers three different LIDAR-navigation approaches: (1) an absolute positioning method based on Digital Scene Matching (DSM) utilizing point clouds represented by OctoMaps and an a priori known database for global lookup, (2) an odometer-like method that compares OctoMaps from consecutive LIDAR scans for incremental pose estimates without the need for a global map (3) and an odometer-like image-based local pose estimator that uses 2D grayscale heatmaps generated from LIDAR point clouds and optical flow between consecutive images. The algorithms have been tested using flight data collected onboard a heavy-payload, hexacopter UAV equipped with state-of-the-art sensors flown in urban-like environments in Schönwalde, Germany. This paper covers a description of the proposed LIDAR-based navigation methods, the flight test setup, and the evaluation of the methods using performance metrics.",A. -S. Polz; F. Frickenstein; M. U. de Haag,2025,10.1109/PLANS61210.2025.11028504,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0729,Communication-Free Formation Flight Control for Autonomous Fixed-Wing UAVs in GNSS-denied environments,"This article presents a novel formation control strategy for a group of fixed-wing unmanned aerial vehicles (UAVs) in GNSS-denied environments without communication links. Each aircraft will only have access to the relative states measured using its onboard sensors and to an alternative source of absolute navigation. The presented approach is based on a controller which is a function of the state estimation error, allowing the aircraft with high accuracy data to have a greater contribution to the formation guidance and reducing the effect of those with less precise information. The approach has been tested in a simulation environment over a series of scenarios including different sensors and configurations, showing that the proposed control strategy allows to reduce the deviation with respect to the nominal path in the presence of process noise and data uncertainties.",L. Mata; L. G. Insa,2024,10.1109/ICUAS60882.2024.10557068,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0730,Spectrum Monitoring for Public Safety Application in UAV GPS-Denied Environments,"At present, the Global Navigation Satellite System (GNSS) (e.g., Global Positioning System, GPS) has become the primary reference for the navigation and positioning of unmanned aerial vehicles (UAVs). However, during disaster rescue operations or wartime scenarios, GPS signals can be blocked, jammed, or spoofed, potentially rendering high-value UAV assets unrecoverable and leading to significant economic losses and strategic risks. To address this issue, this study proposes a low-cost system based on the Doppler Effect and real-time signal processing in spectrum monitoring for public safety applications. Unlike conventional multi-antenna receiver approaches, the proposed system employs only a single receiver combined with a rotatable platform to perform azimuth estimation through 360° horizontal and 90° elevation scanning. The system integrates Signal Doppler Frequency (SDF), Received Signal Strength Indicator (RSSI), and Signal-to-Noise Ratio (SNR) for analysis, applies the Savitzky-Golay (SG) filter to mitigate environmental noise, and utilizes, Binary Phase-Shift Keying (BPSK) and Quadrature Phase-Shift Keying (QPSK) for feature enhancement to improve frequency-shift recognition to realize Interference Detection & Localization and Spectrum Occupancy Monitoring. The experimental results demonstrate that the proposed system is capable of real-time estimation of UAV azimuth and elevation angles under GPS-denied conditions, highlighting its dual potential for disaster relief and defense applications.",C. H. Huang; W. L. Chen,2025,10.1109/CACS67552.2025.11288218,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0731,Towards Autonomous Robotic Structure Inspection with Dense-Direct Visual-SLAM,"We present a comprehensive framework based on direct Visual Simultaneous Localization and Mapping (V-SLAM) to observe a vertical coastal cliff. The precise positioning of data measurements (such as ground-penetrating radar) is crucial for environmental observations. However, in GPS-denied environments near large structures, the GPS signal can be severely disrupted or even unavailable. To address this challenge, we focus on the accurate localization of drones using vision sensors and SLAM systems. Traditional SLAM approaches may lack robustness and precision, particularly when cameras lose perspective near structures. We propose a new framework that combines feature-based and direct methods to enhance localization precision and robustness. The proposed system operates in two phases: first, a SLAM phase utilizing a stereo camera to reconstruct the environment from a distance sufficient to benefit from a wide field of view; second, a localization phase employing a monocular camera. Experiments conducted in realistic simulated environments demonstrate the system's ability to achieve drone localization within 1S-centimeter precision, surpassing existing state-of-the-art approaches.",D. Navarro; R. Antoine; E. Malis; P. Martinet,2024,10.23919/EUSIPCO63174.2024.10715467,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0742,CL2F: Close-Loop Communication and Localization Framework for High-Mobility UAV Swarm Networks in Partial GNSS-Denied Environments,"Unmanned aerial vehicle (UAV) swarm networks' highly dynamic topology causes unstable links and routing oscillations during collaborative flight missions, while poor Global Navigation Satellite System (GNSS) signals in denied environments worsen swarm coordination. This paper proposes a close-loop communication and localization framework (CL2F) for high-mobility UAV swarms in partial GNSS-denied environments. It tightly co-designs a factor graph-based cooperative localization approach, a location-aware routing mechanism, and a Deep Deterministic Policy Gradient (DDPG)-based adaptive HELLO interval algorithm to iteratively quantify localization reliability and dynamically adjust communication strategies. Evaluations on a co-simulation platform show the AI-driven framework achieves multi-objective balance among communication overhead, localization accuracy, and network responsiveness under dynamic topology disruptions and signal interference.",J. Li; Y. Zhang; Y. Chen; H. Yu,2025,10.1109/AIoT66900.2025.00125,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0743,Quaternion-Based Unscented Kalman Filter for 6-DoF Vision-Based Inertial Navigation in GPS-Denied Regions,"This article investigates the orientation, position, and linear velocity estimation problem of a rigid-body moving in 3-D space with six degrees-of-freedom (6-DoF). The highly nonlinear navigation kinematics are formulated to ensure global representation of the navigation problem. A computationally efficient quaternion-based navigation unscented Kalman filter (QNUKF) is proposed to imitate the true nonlinear navigation kinematics and utilize onboard visual-inertial navigation (VIN) units to achieve successful Global Positioning System (GPS)-denied navigation. The proposed QNUKF is designed in the discrete form to operate based on the data fusion of photographs garnered by a vision unit (stereo or monocular camera) and information collected by a low-cost inertial measurement unit (IMU). The photographs are processed to extract feature points in 3-D space, while the six-axis IMU supplies angular velocity and accelerometer measurements expressed with respect to the body frame. Robustness and effectiveness of the proposed QNUKF have been confirmed through experiments on a real-world dataset collected by a drone navigating in 3-D and consisting of stereo images and six-axis IMU measurements. Also, the proposed approach is validated against state-of-the-art filtering techniques.",K. Ghanizadegan; H. A. Hashim,2025,10.1109/TIM.2024.3509582,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0748,Trajectory tracking and formation flight of autonomous UAVs in GPS-denied environments using onboard sensing,"In GPS-denied environments like in indoor applications, location systems based on Vicon cameras, infrared cameras or UWB techniques are generally employed to provide location information of multiple mobile robots. The location systems require expensive and external equipments, which limits the applicable range of micro unmanned aerial vehicles (UAVs) in GPS-denied environments. In the paper, efficient control schemes based on onboard commodity sensors are presented for autonomous UAVs in indoor applications, where the horizontal displacement of the platform is provided by an optical flow sensor. With the aid of lightweight onboard sensors, a complete 6-degree of freedom (DOF) state of the UAV can be estimated. Control strategies are presented for low-level stabilization as well as high-level tracking and formation control. Experiments illustrate that the UAVs with onboard sensing and computation can achieve autonomous trajectory tracking and distributed formation flight based on a leader-follower scheme.",C. Hui; C. Yousheng; W. W. Shing,2014,10.1109/CGNCC.2014.7007585,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0752,Cooperative localisation of UAVs in a GPS-denied environment using bearing measurements,"This paper studies the problem of localising a Global Positioning System (GPS)-denied Unmanned Aerial Vehicle (UAV) in two-dimensional space. Suppose there are two vehicles, one which is equipped with GPS and the other is GPS-denied (but has an inertial navigation system (INS) and so is able to determine its trajectory in a local coordinate frame, but not a global coordinate frame). The GPS-equipped vehicle broadcasts its global coordinates to the GPS-denied vehicle and the GPS-denied vehicle also obtains, in its local coordinate frame, a bearing measurement of the GPS-equipped UAV. The paper shows that with four or more such measurements and generic trajectories of the two UAVs, localisation in a global coordinate frame of the GPS-denied UAV is achievable. Certain nongeneric trajectories for which localisation is impossible are also identified. While in the first instance, the solution assumes zero noise in the measurements, the techniques are then extended to deal with the presence of measurement noise.",L. Zhang; M. Ye; B. D. O. Anderson; P. Sarunic; H. Hmam,2016,10.1109/CDC.2016.7798924,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0753,Formation Maintenance Method for Multi-UAV in Unknown Environments,"The rapid development of automation technology has significantly contributed to the increasingly widespread application of Multiple Unmanned Aerial Vehicles (multi-UAV). However, in GPS-denied, anchorless and network- infrastructurefree unknown environments, multi-UAV faces challenges in accuracy. This paper proposes a formation maintenance method for multi-UAV in unknown environments. By leveraging Ultra Wide Band (UWB) ranging and communication devices, this method aims to enhance formation maintenance accuracy through adaptive fusion of UWB and Visual-Inertial Odometry (VIO) coordinates, prioritized trilateration, and Adaptive Extended Kalman Filtering (AEKF). The experimental results from the EuRoc dataset and a three-UAV system illustrate that the proposed method shows feasibility in maintaining and reconstructing formations while avoiding collisions.",P. Liu; J. Chen; X. Lu; X. Tang; J. Fan; W. Zhou,2025,10.1109/AIoTC66747.2025.11198761,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
