id,title,abstract,authors,year,doi,venue,source,ai_decision,ai_confidence,criteria_triggered,justification
REC_0117,Accurate Multi-UAV Positioning in Complex Environments Using UWB-Aided GNSS/INS Fusion,"Accurate localization is critical for the reliable operation of multi-UAV systems, particularly in environments where GNSS signals are degraded or unavailable. This paper presents a tightly coupled GNSS/INS integration approach enhanced with Ultra-Wideband (UWB) relative ranging to improve navigation performance in GNSS-challenged scenarios. The proposed method employs an Extended Kalman Filter (EKF) to fuse inertial measurements, GNSS data, and inter-UAV distance observations, providing robust and continuous state estimation. Experimental results demonstrate that the integration of UWB significantly reduces positioning errors during GNSS outages, maintaining high accuracy and stability compared to standalone INS or GNSS/INS fusion methods. The system shows strong performance in both static and dynamic denial conditions, confirming the effectiveness of UWB-assisted localization for UAV operations in complex urban and contested environments.",M. Ren; J. Wei; Y. Xiao; H. Wang; S. Li; J. Huang,2025,10.1109/IoTAAI66837.2025.11213278,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0119,Indoor navigation with smartphone-based visual SLAM and Bluetooth-connected wheel-robot,"A smartphone-based positioning system suitable for indoor robot application is developed in this research by integrating image and other sensors on a smartphone with wheel odometer feedback from a Bluetooth-connected robot vehicle. WiFi signal, inertial sensors, and CMOS sensor in the smartphone were considered to provide measurements for positioning calculations. The real-time performances of SIFT, SURF, and ORB image feature detection and tracking algorithms are compared in the smartphone and ORB was chosen for implementation. Experimental result of Visual SLAM positioning is presented together with state convergence analysis.",W. -W. Kao; B. Q. Huy,2013,10.1109/CACS.2013.6734167,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0120,Localization Using Single Camera and Lidar in GPS-Denied Environments,"Location estimation for ground and air vehicles is mostly realized by fusion of global positioning system (gps / gnss) and data from sensors such as inertial measurement unit, barometer, wheel odometer, etc. However, in case GPS is not available, location estimation is an open problem. Considering the various advantages and disadvantages of all these sensors that can be used for position estimation, it is noticed that there is no single and absolute solution to the problem of threedimensional, 6 degrees-of-freedom localization. Especially in GPS-denied environments, precise localization methods for ground and air vehicles are still an important research area. While these periods of studies on autonomous vehicles gained speed, the localization problem with camera and lidar has been an alternative research topic which has strengthened its place in the literature. In this study; a new solution is proposed that addresses the problem of 6-DOF localization using a single camera and lidar where gps signal is not available.",H. Lezki; İ. Ş. Yetik,2020,10.1109/SIU49456.2020.9302512,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0121,A navigation scheme for autonomous mobile service robots working in GPS denied commercial indoor spaces,"Autonomous mobile service robots assist humans in retail, logistics, hospitality, and healthcare, especially for laborious, mundane, and hazardous tasks. In indoor environments, such robots need to navigate effectively to different locations without the availability of a GPS signal. This paper presents a navigation scheme for a mobile robot that includes odometry and a go-to-goal controller. The odometry precisely gauges the bearing angle and distance travelled by the mobile robot. The go-to-goal controller assists the mobile robot in navigating towards the set target point with minimal error. The effectiveness of the presented navigation system is implemented and tested on a differential steering mobile robot. The results confirm the reliable performance of the presented method in all four quadrants with an error of less than one centimeter in each quadrant.",R. A. Deshmukh; M. A. Hasamnis,2023,10.1109/IC3S57698.2023.10169514,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0122,Impact of Unmanned Aircraft Regulations on Autonomous Navigation Approaches for Indoor Multi-Rotor Applications — Survey,"Demand in unmanned aircraft (UA) technologies for real-world applications have increased over the recent years, driving national aviation authorities to implement weight dependent regulations across all UA operations. Introduction of registration for UA weighing 250g and above as well as other regulatory requirements for heavier UA systems have motivated manufacturers to consider weight as a part of design requirement. Although UA weight is not a major concern for most outdoor applications, weight requirements imposed by aviation authorities further emphasizes the importance to develop smaller and lighter UA for safer indoor or urban operations in GPS denied environments. Comparison across various sensors used for autonomous UA navigation methods suggested that benefits of using vision sensors outweighs other methods since most UA are equipped with onboard cameras and thus does not require retrofitting of additional hardware. In addition, vision sensor data can potentially be used for both navigation and non-navigation tasks resulting in a productive and lightweight UA system that is able to avoid or reduce regulatory burdens for GPS denied UA operations.",Y. K. Tay; H. Hesse,2021,10.1109/ICCAR52225.2021.9463498,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0124,Map-Aided UAV Visual Localization via Visual Odometry and Orthophoto Map Alignment,"Stable localization without relying on GNSS position measurements is a key requirement for autonomous UAV navigation in GNSS-limited or disturbed environments. To address the scale drift, heading error accumulation, and trajectory interruption problems of pure visual odometry during long-term propagation, this paper proposes an orthophoto-map-aided two-dimensional visual localization method for downward-looking UAV images. The proposed method first estimates the inter-frame homography between adjacent UAV images to propagate the visual odometry state and obtain the predicted position of the current frame in the orthophoto map coordinate system. A local orthophoto patch is then cropped according to the predicted position, and UAV-map homography alignment is performed to provide periodic absolute correction. To avoid trajectory jumps caused by unreliable map observations, a quality gating mechanism based on the number of matches, number of inliers, reprojection error, and correction displacement is designed. When the predicted position may contain a large error, a local relocalization strategy searches neighboring candidate map regions to recover the global map anchor. Experiments on two real UAV flight datasets show that the proposed method achieves complete localization outputs on both datasets, with mean localization errors of 8.1 m and 8.4 m, respectively, significantly outperforming the pure VO baseline. Trajectory comparisons further demonstrate that periodic orthophoto map correction effectively suppresses accumulated drift, turning-position errors, and trajectory interruption, thereby improving the global consistency and continuity of downward-looking UAV visual localization.",Y. Zhang; Q. Yi; Y. Zong; Z. Yan; H. He,2026,10.1109/UST70584.2026.11663724,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0125,Autonomous Cross-Floor Navigation System for a ROS-Based Modular Service Robot,"In this paper, we present an autonomous cross-floor navigation system including mapping, localization, path planning, and scene recognition based on robot operating system (ROS) architecture. The Gmapping algorithm is utilized to build a 2D map with a laser range-finder, and AMCL algorithm is utilized in the robot localization. Moreover, an improved A* algorithm is proposed to prevent robot from getting too close to the wall. Because our robot needs to navigate in the multi-floor environment, a decision system using deep convolutional neural network (DCNN) is also designed to recognize the current floor and the associated map can be download to the robot system. By training with the scene images of the featured location in each floor, the robot can recognize the current floor and then complete the navigation task. Finally, real test of our robot is conducted to demonstrate the feasibility of the proposed method.",W. -H. Wang; Y. -H. Chien; H. -H. Chiang; W. -Y. Wang; C. -C. Hsu,2019,10.1109/ICMLC48188.2019.8949176,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0126,Implementation of a 4D fast SLAM including volumetric sum of the UAV,"Traditionally, Simultaneous Localization and Mapping (SLAM) involved a development of map using the actual map coordinates, with the robot itself occupying some 3-dimensional space. SLAM forms an indispensable part of navigation system of an autonomous system. In this paper, we try to assess a method for implementation of a full 4D (4 degree of freedom) solution to SLAM using range and bearing sensors LIDAR (light detection and ranging) and camera for indoor navigation and GPS for outdoor navigation coupled with an Inertial Navigation System (INS) which include inertial sensors such as gyroscopes and accelerometer along with a magnetometer. The method for the Unmanned Aerial Vehicle (UAV) is further modified through volumetric addition into Landmarks and thus into map, in our SLAM procedure in order to decrease the computational complexities and also increase the efficiency of the collision detection algorithms. The UAV motions are restricted to the motion in the three degrees of freedom and yaw, while the pitch and roll are neglected as the UAV is always restricted to move at a constant altitude for a stipulated time-period. This method is significant as it serves for UAV's as Fast SLAM served for ground vehicles.",A. Aditya,2012,10.1109/ICSensT.2012.6461785,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0127,Embedded Mobile ROS Platform for SLAM Application with RGB-D Cameras,"Mapping and localization are essential for various robotic applications. Without a GPS signal, indoor navigation remains a challenging task. With recent progress in machine learning, embedded systems, and sensor technologies it has become practical to use computer vision algorithms to perform localization and mapping tasks on low power, portable robots. The focus of this project was to create a tracked vehicle with autonomous navigation capabilities for use in traversing difficult terrain. Such an unpredictable environment posing additional challenges to our navigation system. Navigation is achieved via processing source stereo image provided by an Intel RealSense D435i depth camera using the NVidia Jetson Nano, a CUDA-enabled single-board computer. The design heavily relies on the usage of the Robot Operating System (ROS) and Simultaneous Location and Mapping (SLAM) algorithms to enable flexibility in future feature expansion and ease of communication.",A. Newman; G. Yang; B. Wang; D. Arnold; J. Saniie,2020,10.1109/EIT48999.2020.9208310,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0128,Magnetic-map-matching Navigation For Odometry Using Low-cost Mobile Robot,"This research proposes an odometry-free mobile robot system that calculates navigation information based on dead reckoning using a control signal and a robot's dynamic model to construct the system at a minimal cost. The navigation system using control input has errors due to uncertainties such as road conditions of the operating environment, wheel slip, and inaccuracy of the control cycle. In this study, a position using magnetic map matching compensates for the cumulative error, and the yaw is measured by the gyroscope for the orientation angle error. The performance improvements are confirmed via simulations.",Y. H. Kim; Y. Seo Kwon; J. W. Song,2020,10.1109/ECICE50847.2020.9301933,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0130,Triangulation-Enhanced WiFi-Based Autonomous Localization and Navigation System: A Low-Cost Approach,"This study investigates the use of WiFi signal strength for localization and navigation in low-cost robotic systems, focusing on indoor environments. Mathematical models are developed based on signal strength measurements, integrated with triangulation techniques for dynamic robot positioning. Both logarithmic and linear regression techniques are employed to determine the distances between the robot and access points. Through experimental verification, accurate localization abilities are showcased. Various navigation algorithms, including A*, are evaluated for effectiveness. Overall, this study presents a low-cost system for indoor autonomous positioning and navigation, with potential applications in home care, inventory management, and emergency support.",S. A. Kharmeh; E. Natsheh; R. Nasrallah; M. Masri,2024,10.1109/REM63063.2024.10735691,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0132,"Self-positioning for UAV indoor navigation based on 3D laser scanner, UWB and INS","In some GPS-denied indoor environment, micro Unmanned Aerial Vehicle (UAV) is a good choice to execute special tasks. However, self-positioning of UAV becomes difficult without the help of GPS. In this paper, we develop the self-positioning method for UAV indoor navigation, which integrates the information of 3D laser scanner, ultra-wideband (UWB) and Inertial navigation system (INS). The positioning model of INS, UWB and 3D laser scanner is analyzed. And then data fusion strategy based on Kalman filtering is introduced to improve the overall localization precision. The method is verified by simulation and the results show that the strategy improves positioning accuracy significantly compared to INS-only and UWB-only approaches.",K. Li; C. Wang; S. Huang; G. Liang; X. Wu; Y. Liao,2016,10.1109/ICInfA.2016.7831874,,IEEE_Xplore,borderline_exclude,low,"[""E2""]",GPS-denied setting is mentioned but evidence for it being the primary contribution vs peripheral assumption is ambiguous.
REC_0133,Dual-Layer Path Planning With Pose SLAM for Autonomous Exploration in GPS-Denied Environments,"Robot exploration in GPS-denied environments is a significant challenge due to the lack of reliable localization strategies. In this article, we propose a dual-layer planning approach with pose SLAM for autonomous robot exploration, which consists of local and global planners. The local planner uses the iteratively built local tree to generate candidate paths, and assesses the optimal path using a utility function that trades off exploration efficiency with localization accuracy. When the local planner is unable to return the admissible paths, the global planner is engaged to search an incrementally built graph for a path, which can reposition the robot to a previously identified valuable pose. For global path searching, we improve the Dijkstra algorithm and propose a cost function that considers localization uncertainty to generate a path with low localization error. In addition, we present a mixed filter on Lie group to estimate state information of paths for planners online. Finally, the proposed method is evaluated in challenging simulations and real-world environments. Comparison experiments show that our method is more efficient than the existing methods in exploring GPS-denied environments.",S. Zhang; R. Cui; W. Yan; Y. Li,2024,10.1109/TIE.2023.3288187,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0134,Cooperative Localization of Multi-Agent Autonomous Aerial Vehicle (AAV) Networks in Intelligent Transportation Systems,"GNSS-independent localization is one of the most prominent research problems in aerial autonomous systems navigation, especially in certain applications where Simultaneous Localization and Mapping (SLAM) methods are inapplicable due to the complexity of the environment, or in open-air spaces where a flock of Autonomous Aerial Vehicles (AAVs) navigate in a GNSS-independent fashion. This paper introduces a filter through which AAVs form a multi-agent Cellular Vehicle-to-Everything (C-V2X) network to exchange their estimated positions, and eventually achieve a group consensus over the true position of each vehicle. The localization error correction takes place in the filter with reference to the AAV’s relative range from neighbouring vehicles, that is measured by onboard ranging devices. It is shown that in ideal situations where rangefinder errors can be neglected, cooperative localization yields perfect localization, if the network is sufficiently large and sufficiently connected. It is also shown that the accuracy of cooperative localization is superior to the existing least-mean-square-error based techniques, where a centralized controller augments the positioning accuracy of the flock. Cooperative localization is also favourable due to the fact that the process is computationally affordable and fully distributed. Theoretical derivations and results have been validated through case studies and Monte Carlo simulations, and suggest cooperative localization as a complementary navigation technique to odometery, and other advanced solutions that are available in the literature.",S. Shahkar,2025,10.1109/OJITS.2025.3531363,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0135,Task-driven SLAM Benchmarking for Robot Navigation,"A critical use case of SLAM for mobile robots is to support localization during task-directed navigation. Current SLAM benchmarks overlook the importance of repeatability (precision) despite its impact on real-world deployments. TaskSLAM-Bench, a task-driven approach to SLAM benchmarking, addresses this gap. It employs precision as a key metric, accounts for SLAM’s mapping capabilities, and has easy-to-meet requirements. Simulated and real-world evaluation of SLAM methods provide insights into the navigation performance of modern visual and LiDAR SLAM solutions. The outcomes show that passive stereo SLAM precision may match that of 2D LiDAR SLAM in indoor environments. TaskSLAM-Bench complements existing benchmarks and offers richer assessment of SLAM performance in navigation-focused scenarios. Publicly available code permits in-situ SLAM testing in custom environments with properly equipped robots.",Y. Du; S. Feng; C. G. Cort; P. A. Vela,2025,10.1109/IROS60139.2025.11246415,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0139,Scalable and precise multi-UAV indoor navigation using TDOA-based UWB localization,"Ultra-wideband wireless positioning technologies based on IEEE 802.15.4a have gained attention for various use cases requiring highly precise localization. Multi-rotor unmanned aerial vehicle (UAV) systems provide several sensors for stabilization and navigation. However, absolute indoor positioning poses a problem for autonomous robotic systems. The specific challenge addressed in this paper is enabling novel applications with autonomous UAV systems through tight integration with scalable and precise receiver-side time-difference of arrival (TDOA) based ultra-wideband (UWB) indoor localization. For the in-depth validation of the proposed approach, several experiments are performed. One proves the repeatability of the proposed method by following a predefined trajectory ten times achieving close to optical motion-capture based control performance, with a 3rd quartile of the alignment error lower than 10 cm. Another experiment addresses the simultaneous flight of three UAVs in close proximity and delivers an analysis of the real-time capabilities which in turn proves the multi-user scalability. The last experiment demonstrates a user-interactive application of the proposed approach in a logistics environment. A video along with the raw samples, reference data and processed positions of the aforementioned experiments is provided alongside this work.",J. Tiemann; C. Wietfeld,2017,10.1109/IPIN.2017.8115937,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0140,Deploy Indoor 2D Laser SLAM on a Raspberry Pi-Based Mobile Robot,"In the past few decades, the autonomous navigation of mobile robots has been a research hotspot and SLAM technology has been widely used in mobile robots' autonomous navigation. This paper presents a low-cost hardware and software description of an indoor mobile robot platform based on a Raspberry Pi board. A 2D laser scanner and Gmapping SLAM based on RPBF is used for the map building. This system consists of multiple nodes distributed to several devices, mainly running on ROS within a Raspberry Pi board. An Experiment was carried out with the simulated environment in the laboratory. The result shows the robust navigation procedure of the robot and verifies the feasibility of deploying 2D indoor SLAM on embedded platforms.",M. Liao; D. Wang; H. Yang,2019,10.1109/IHMSC.2019.10097,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0141,Mini Mapper: Cost-Effective Indoor Mapping and Navigation using Nano Drone,"Drones or unmanned aerial vehicles (UAVs) are utilized in indoor environments such as warehouses for monitoring, inventory management, etc. Although current indoor mapping technologies such as LiDAR and camera-based systems are effective, they require significant financial investment and computational resources. We address this challenge with the help of a solution based on nano drones equipped with basic distance sensors that efficiently map indoor spaces. Our unique approach uses two-dimensional distance measurements — similar to a single-point distance sensor rather than a 3D LiDAR scanner. Further, a navigation algorithm is developed to work with these simple sensors, accounting for their limited field of view. The system includes an innovative feature where a mapper drone maps the environment and generates viable paths, which other robots or drones can follow to explore the space efficiently. The algorithm and navigation setup were first tested in a simulation environment using Gazebo Sim where the follower drone traversed the mapper drone’s path with 93.05% accuracy. Finally, the algorithm was tested on a nanodrone(Crazyflie), which successfully avoided obstacles and produced the environmental map.",T. Samavedula; S. Mohapatra; S. K. Nayak,2025,10.1109/COMSNETS63942.2025.10885580,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0142,Deep Learning Integration for Indoor Navigation and Aerial Tracking Via Siamese Architectures and Multi-Scale Feature Fusion,"This work presents an integrated deep learning framework for autonomous indoor navigation and aerial target tracking. The system employs a dual-domain approach combining semantic scene understanding and real-time object localization. For ground navigation, a Siamese Deep Convolutional Neural Network (SiCNN) with a shared backbone is used, branching into semantic segmentation and scene classification. The segmentation pipeline uses Atrous Convolutions and a lightweight ASPP module for high-resolution path planning, while the classification branch predicts control policies based on human-inspired strategies. For aerial tracking, a YOLOv5-based model is enhanced with a Convolutional Attention Mechanism and Multi-Scale Feature Fusion to improve small object detection and background suppression. A novel loss function, Effective Intersection over Union (EIoU), improves bounding box accuracy and training stability. The system is trained using imitation learning, supervised fine-tuning, and domain-adaptive transfer learning. Evaluation on standard datasets shows strong performance in accuracy, segmentation IoU, and real-time tracking, demonstrating robustness and scalability for future robotic systems.",N. N. Shwetha; V. Dalal; C. Singh; A. Jadhav; S. V. Patil; S. Gadag,2025,10.1109/INSPECT67393.2025.11350754,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0143,A UWB navigation system aided by sensor-based autonomous algorithm - Deployment and experiment in shopping mall,"Demands for indoor-localization or indoor-navigation are increasing in many fields such as a marketing, shopping related industries, and anticrime application. At present, many types of technologies of indoor-localization or indoor-navigation are proposed. Some examples are those that use ultrasonic waves, Wi-Fi, or IR-UWB. In this paper, we focus on IR-UWB technology because of its great potential on high precision ranging, which is within several 10cm. However, a distance surveying fluctuation due to multipath effect may reduce the ranging precision. Multipath effect occur by smooth surface wall or glare items in indoor environment. To avoid multipath effect, we adopt sensor-based autonomous algorithm to assist UWB navigation. We deployed the overall navigation system in a shopping mall. Preliminary evaluation experiments were performed. As a result, the combined IR-UWB and autonomous algorithm system shows good navigation performance. The autonomous algorithm can reduce multipath effect. As compared with using only IR-UWB, the localization errors of applied autonomous algorithm decreased by 12.6% maximum.",T. Kagawa; H. -B. Li; R. Miura,2014,10.1109/WPMC.2014.7014890,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0145,"Underwater Navigation, Localization and Path Planning for Autonomous Vehicles: A Review","Recently, there has been increasing interest in the field of Autonomous Underwater Vehicle (AUV) navigation and localization. Navigation is a critical element for AUV because of the absence of reliable positioning system and complexity of unstable environment. Precise navigation and localization is required for AUVs for positioning, tracking, control and guidance, due to impossible relying on radio communication and global positioning systems, navigation, communication and localization in underwater environment are considered as challenge. Path Planning is important and necessary for various application including AUVs, major task is to plan and manage safe and secure routes with minimum energy and cost. Acoustic system was considered as main approach but there were still some shortcomings. Researcher have explored different alternatives. A review of recent advances and future challenges are identifies to analyze and summarize these alternatives, Path planning for the multiple AUVs is discussed in detail for the both predictable and unpredictable environments also a various underwater navigation and localization algorithms are discussed.",F. Jalal; F. Nasir,2021,10.1109/IBCAST51254.2021.9393315,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0146,QR-Code Guided Autonomous Medical Assistant Robot for Indoor Hospital Environments,"This paper presents a QR code-based autonomous navigation system for a mobile robot operating in an indoor hospital environment. It enables efficient, contactless delivery of medical supplies based on QR code to mark the destination addresses, such as the patient beds or pharmacy stations. The system leverages an RGB camera, LiDAR, and ROS2’s Nav2 stack, incorporating SLAM, AMCL, and OpenCV with PyZbar for QR code detection. Even in dynamic conditions, the robot achieves high detection accuracy and maintains localization error within 5 cm. This approach reduces human workload and is scalable for multi-robot deployment in smart hospitals.",V. Mhadeshwar; N. Shaligram; P. Lathi; C. Yenge; M. K. Shukla; S. Sayyad; J. Bali; A. Kanwar,2025,10.1109/WCONF64849.2025.11233784,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0147,Real-time Indoor Navigation of UAV Based on Visual Delay Compensation,"For the visual navigation system of unmanned aerial vehicles (UAV), it is of importance to estimate the relative time delay between camera and inertial measurement unit (IMU) because the image data with undetermined delay cannot meet the synchronous requirement with other sensors of UAV indoor navigation. In this paper, an image delay estimation is designed a method that can effectively estimate. By using extended Kalman filter (EKF), the fusion between the IMU data and the visual data is performed with delay compensation so that the real-time pose and velocity of UAV can be effectively estimated. Simulation and experimental results conducted on a UAV prototype show that the delay can be accurately estimated so that the control performance of real-time indoor navigation is obviously improved on the UAV prototype.",J. Li; S. Xu; Y. Liu; X. Liu; Z. Li; F. Zhang,2019,10.1109/ICMA.2019.8816511,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0148,A framework for real time indoor robot navigation using Monte Carlo Localization and ORB feature detection,"This paper has introduced a framework for indoor navigation implemented by using a computer, Android device and Lego Mindstorms NXT robot. The Lego Mindstorms NXT robot explores and navigates autonomously through a known environment, making its own decisions. An Android device is used for object recognition. The robot is able to localize itself based on the landmark observed using ORB (oriented fast rotated brief) feature detection and the sensory data from ultrasonic sensor using Monte Carlo Localization. The robot is able to plan its own path towards the goal using the A* shortest path. The navigation system is able to identify and recognize the landmarks and environment; and reacts accordingly to achieve the goal. Experimental results show that the robot navigation system is successfully designed and implemented with an accuracy of ±38 cm root mean squared error.",L. Zhenjun; H. Nisar; A. S. Malik,2014,10.1109/ISCE.2014.6884401,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0150,Design of touch screen based robot with obstacle detection module for autonomous path navigation,"Autonomous path navigation is the best known method for indoor navigation. This paper proposes a novel design of an autonomous path navigation robot based on the touch screen. The robot has the capability to move from specific location to any other chosen location that can be customized with a fixed path. The current position of the robot is displayed on the touch screen. Once user touches specific part of the screen, the device motors would get activated and it will start to move towards its destination based on the fixed route map in the program. In case of unknown environments user can move in any direction by touching the direction keys or turning keys of the touch screen. The ultrasonic sensors will provide information regarding path clearance to the robot. If any obstacle in its path, the robot can adjust itself till it locates obstacle clear path. The calculated results depict the robustness of the touch-screen based robot with obstacle detection module. Based on these results, it is ensured that the proposed method can be used for different applications where the autonomous path navigation is needed.",S. R. Avutu; D. Bhatia; B. V. Reddy,2017,10.1109/TENCON.2017.8228212,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0151,Radio Beacons in Indoor Navigation,"Bluetooth Low Energy (BLE) beacons are a relatively new technology in the area of indoor navigation. They represent a cheap alternative to other localisation methods with the potential of a high precision. However, BLE beacons have also their drawbacks. One of them is that their signals are often strongly noised. This paper deals with the possibility to use BLE beacons in the indoor navigation together with a modified version of Kalman filter as an efficient means for noise elimination. The localisation is based on measuring the so-called received signal strength and subsequent trilateration, which results in the position calculation of a BLE signal receiver. The proposed navigation system is finalised by creating a navigation map using BLE beacons and a depth sensor and. In this paper, it was used for navigation of a mobile robot. A series of experiments was done and the most significant results are described and summarized.",J. Vaščák; I. Savko,2018,10.1109/DISA.2018.8490529,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0152,Preliminary Study on System Design of USBL-Aided Underwater Navigation for Hull Cleaning Robots,"Biofouling on ship hull should be removed for energy efficiency of ships in service, also for marine environmental protection against invasive aquatic species. Underwater navigation is one of the core technologies of hull cleaning robots (HCR), and it is essential for the intelligence and autonomy of the HCR. In this paper, we proposes a designed of an underwater navigation system for multiple HCRs using USBL acoustic positioning as an auxiliary sensor. Two USBL transceivers will be placed in the bow and stern respectively to measure four HCRs’ position. The position measurement distortion of USBL caused by diffraction waves and the effect of reflection waves between the dock wall (or seabed) and docked ship will be discussed. This paper also proposes a method for correcting diffraction errors, judging and rejecting outliers.",P. -M. Lee; S. -M. Kim; H. Baek; B. -H. Jun,2023,10.1109/OCEANSLimerick52467.2023.10244253,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0153,Indoor radar SLAM A radar application for vision and GPS denied environments,"Indoor navigation especially in unknown areas is a real challenge. Simultaneous Localization and Mapping (SLAM) technology provides a solution. However SLAM as currently based on optical sensors, is unsuitable in vision denied areas, which are for example encountered by first responders. Radar can be used to overcome this drawback, however no fully suitable solutions are reported yet. This paper presents radar SLAM technology for indoor use and shows its operational applicability. Modern electronically scanning antenna technology is used to obtain a portable radar front-end that in combination with FMCW processing provides a high resolution 2D radar image. The radar image is fed to a mapping and localization algorithm. An iterative closest point algorithm is used to determine the radar location and movement, whereas a particle filter optimizes measurement performance. The SLAM radar is evaluated under test conditions to reveal its mapping capabilities and under operational conditions in the EU-DITSEF project, to reveal its added value for human operators. The radar provides a reliable map and location functionality.",J. W. Marck; A. Mohamoud; E. vd Houwen; R. van Heijster,2013,10.23919/EuMC.2013.6687024,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0154,Development of a 3D Simultaneous Localization and Mapping System for Unmanned Aerial Vehicle Navigation,"This article presents the design and implementation of an autonomous navigation framework for a Quadrotor-Unmanned Aerial Vehicle (UAV) based on Simultaneous Localization and Mapping (SLAM). The proposed system leverages the Extended Kalman Filter (EKF)-SLAM algorithm, operating solely on LiDAR data and without reliance on GPS, making it highly suitable for navigation in GPS-denied or cluttered environments such as indoor settings, tunnels, and urban canyons. A dynamic model of the UAV is developed to describe its motion under 3-DoF, forming the basis for both simulation and control. The EKF-SLAM algorithm is implemented within the Robot Operating System (ROS) and tested using the Gazebo simulation environment. Experimental results confirm the algorithm’s effectiveness in real-time localization and 3D environment mapping using LiDAR data, even in the absence proprioceptive input sensor.",F. Demim; A. A. Messaoui; S. Benmansour; A. Z. Messaoui; Y. Aouimer; A. Rouigueb; O. Moumeni; A. Boutaghan; A. Nemra,2025,10.1109/ICATEEE68170.2025.11406252,,IEEE_Xplore,borderline_exclude,medium,"[""E1""]",Paper discusses GPS-denied UAV navigation but abstract lacks explicit quantitative localization/navigation metrics.
